age,gender,split,final,nationality,size,weight
49,M,01:59:16,04:27:41,AU,162.67,63.6
36,W,01:59:16,04:27:42,DE,155.19,56.3
54,M,02:01:36,04:27:43,DE,161.01,62.2
53,M,01:56:50,04:27:43,DE,160.96,65.6
49,M,02:01:27,04:27:43,DE,162.27,66.4
24,M,01:46:06,04:27:43,DE,162.05,67.6
39,W,02:00:46,04:27:44,DE,154.23,57.5
46,M,01:57:40,04:27:44,DE,166.51,91.4
36,M,01:55:30,04:27:44,DE,166.62,65.2
43,M,02:01:06,04:27:45,AU,161.06,61.9
46,M,01:56:02,04:27:45,IT,166.3,62.2
33,W,01:59:10,04:27:45,DE,155.06,57.5
26,W,01:57:54,04:27:45,DE,154.66,61.9
46,W,02:00:16,04:27:46,IT,153.99,49
33,M,01:55:29,04:27:46,IT,166.77,79.5
26,W,01:57:40,04:27:47,AU,143.95,44.4
32,M,02:01:06,04:27:47,AU,166.36,76.6
33,M,02:01:25,04:27:47,DE,160.36,67.1
31,M,01:57:06,04:27:47,AU,166.4,64.1
46,M,01:56:53,04:27:46,AU,161.31,63.4
44,M,01:52:51,04:27:46,IT,164.62,67.6
30,M,01:59:53,04:27:46,IT,164.16,79.6
31,M,01:50:16,04:27:46,AU,162.3,62.2
26,W,01:50:53,04:27:46,AU,143.6,41.6
26,W,02:03:21,04:27:46,IT,154.63,43.4
26,W,01:56:06,04:27:46,DE,154.66,59.9
49,M,01:57:46,04:27:49,IT,167.39,79.9
54,M,01:55:51,04:27:50,AU,169,64.2
43,M,01:56:46,04:27:50,AU,163.62,60.9
39,M,02:02:01,04:27:50,IT,163.76,62
40,M,02:03:04,04:27:50,IT,166.1,79.6
36,M,01:46:05,04:27:50,DE,169.69,67.1
40,W,02:00:44,04:27:50,AU,145.67,45.9
33,M,01:56:27,04:27:50,IT,169.03,65.4
27,M,01:45:01,04:27:51,AU,164.12,61.5
52,M,02:07:29,04:27:51,AU,160.91,67.4
36,M,01:50:16,04:27:51,DE,164.75,62.9
49,M,01:51:46,04:27:51,AU,167.55,62.4
27,W,01:52:50,04:27:52,IT,154.44,41.7
31,W,01:52:54,04:27:52,IT,155.34,41.6
32,M,01:51:31,04:27:52,IT,167.04,62.9
47,M,01:56:19,04:27:52,DE,164.39,64.5
59,M,02:14:07,04:27:53,AU,160.93,62.3
24,M,01:56:25,04:27:53,IT,161.46,62.4
31,M,02:01:43,04:27:54,IT,161.66,64.1
32,M,01:53:26,04:27:54,DE,169.3,63.6
31,W,01:57:45,04:27:54,AU,145.76,43.6
27,M,01:57:40,04:27:55,IT,161.19,75.9
46,M,01:49:35,04:27:55,IT,169.45,66.3
31,W,01:55:09,04:27:55,DE,154.69,56.7
42,M,01:56:11,04:27:55,IT,167.61,60.2
50,M,02:07:56,04:27:56,IT,163.91,60.6
51,M,01:42:46,04:27:56,IT,160.37,65.3
54,M,01:55:09,04:27:56,AU,166.65,63.4
25,M,01:47:14,04:27:56,AU,167.49,64.6
47,M,02:00:46,04:27:57,DE,164.74,67.9
47,W,02:00:35,04:27:57,IT,154.09,49.3
41,W,02:01:20,04:27:57,IT,156.26,44.6
53,M,02:04:32,04:27:57,IT,166.65,62.7
26,M,01:59:57,04:27:56,IT,163.76,62.6
52,M,01:49:03,04:27:56,IT,159.65,61.3
27,W,02:03:20,04:27:56,IT,154.5,49.4
46,M,01:56:21,04:27:56,AU,166.22,63.9
45,M,02:02:47,04:27:56,DE,169.96,65.4
36,M,01:59:27,04:27:59,IT,160.5,60.6
39,M,02:00:32,04:27:59,DE,161.61,66
40,M,02:02:16,04:27:59,IT,166.4,63.4
41,M,01:53:31,04:27:59,IT,164.46,60.2
40,M,02:02:26,04:27:59,DE,160.96,67.3
36,M,01:57:49,04:27:59,AU,166,61.2
23,M,01:59:41,04:26:00,AU,165.33,75.1
26,W,01:53:20,04:26:00,AU,142.64,45.6
60,M,02:00:35,04:26:00,DE,160.49,65.9
49,M,01:50:31,04:26:00,DE,164.47,92.7
16,M,01:44:56,04:26:00,DE,160.91,67.9
49,M,01:57:20,04:26:01,AU,162.6,67.7
40,M,01:55:24,04:26:01,AU,166.39,76.6
25,M,01:44:44,04:26:01,IT,163.2,64.3
46,M,01:55:34,04:26:01,AU,166.39,79.6
42,M,01:57:45,04:26:02,DE,166.99,65.3
33,W,01:59:13,04:26:02,AU,145.07,41.2
46,M,01:56:49,04:26:02,AU,169.45,62.4
45,W,02:02:22,04:26:02,IT,154.66,46.6
24,M,01:43:52,04:26:02,DE,161.31,67
43,M,01:49:36,04:26:03,DE,160.62,63.9
26,M,01:56:44,04:26:03,AU,162.22,64.2
54,M,01:56:41,04:26:03,IT,161.31,63.4
34,M,02:00:10,04:26:03,AU,163.26,67.4
36,M,01:52:22,04:26:04,DE,160.72,63.1
64,M,01:57:47,04:26:04,AU,162.14,64.9
43,M,01:44:57,04:26:04,IT,166.01,76.9
44,M,01:47:42,04:26:05,DE,162.97,62.7
42,W,01:50:43,04:26:05,AU,144.42,46.6
45,M,02:01:52,04:26:06,DE,160.55,65.9
32,M,01:49:15,04:26:06,DE,161.11,65.2
49,M,02:05:45,04:26:06,IT,164.91,79.2
44,W,01:57:45,04:26:06,IT,155.97,44.4
40,W,01:53:50,04:26:07,DE,155.73,61.6
31,M,01:46:53,04:26:07,IT,162.3,64.6
55,M,02:07:43,04:26:07,AU,166.59,79.6
31,W,01:55:17,04:26:07,AU,144.65,49.2
24,W,01:56:32,04:26:07,IT,152.76,50.6
43,M,01:56:06,04:26:06,AU,160.61,76.6
42,W,02:01:00,04:26:06,AU,144.06,46.4
31,M,01:50:19,04:26:06,AU,166.25,61.4
57,M,02:03:51,04:26:06,IT,165.45,61.6
46,W,01:59:55,04:26:06,IT,154.95,46.2
37,W,01:56:00,04:26:09,AU,144.46,45.1
56,M,01:56:22,04:26:10,AU,162.27,60
27,M,01:56:05,04:26:10,IT,166.63,64.7
33,M,02:05:46,04:26:10,IT,164.01,63.6
51,W,01:56:33,04:26:11,DE,154.92,61
46,W,01:54:59,04:26:11,DE,152.64,59.9
30,W,02:02:37,04:26:11,IT,155.31,41.6
36,M,01:55:57,04:26:12,IT,163.16,60.7
37,M,01:56:06,04:26:12,IT,166.57,76.7
56,M,02:04:33,04:26:13,DE,162.26,79.7
29,M,01:54:10,04:26:13,DE,162.39,76.9
41,W,01:59:07,04:26:13,IT,154.66,50.9
32,M,01:57:01,04:26:13,IT,162.26,65.7
36,M,01:50:54,04:26:14,DE,162.67,66.4
44,M,02:13:35,04:26:14,AU,164.16,62.2
39,W,01:59:17,04:26:14,IT,155.5,46
36,W,01:46:35,04:26:14,DE,155.47,63
42,M,01:47:53,04:26:15,AU,166.13,63.6
50,W,02:01:37,04:26:15,IT,154.64,49
23,M,01:54:05,04:26:15,IT,165.31,62
37,W,02:01:17,04:26:15,IT,153.66,45.7
31,W,02:01:26,04:26:16,DE,154.32,60.2
37,M,01:54:36,04:26:16,DE,162.96,65.4
46,M,01:54:52,04:26:17,AU,165.63,61.3
30,M,01:57:06,04:26:17,AU,166.69,66.9
31,M,01:59:17,04:26:17,AU,163.62,77.2
25,M,01:56:49,04:26:17,AU,164.67,64.7
45,W,01:59:04,04:26:17,IT,154.41,46.2
45,M,02:00:43,04:26:17,IT,167.06,62.7
31,W,01:56:56,04:26:16,AU,146.15,46.3
29,M,01:53:59,04:26:16,AU,163.56,65
29,W,01:55:15,04:26:16,DE,153.47,57.5
49,M,02:00:09,04:26:16,IT,166.93,64.1
44,W,02:02:35,04:26:16,AU,145.26,46.6
44,M,02:06:22,04:26:16,DE,162.66,61.6
22,M,01:59:23,04:26:19,IT,166.69,76.7
44,M,01:53:49,04:26:19,IT,163.95,60.7
39,W,01:59:51,04:26:19,AU,144.91,45
36,M,01:54:12,04:26:19,AU,165.32,61.9
40,W,02:01:51,04:26:19,DE,156.71,61.5
45,W,02:07:01,04:26:19,DE,154.93,62.3
31,M,01:46:23,04:26:19,DE,167.16,62.5
40,M,01:50:17,04:26:20,DE,160.34,66.6
36,W,02:04:16,04:26:20,DE,154.96,61.9
45,W,02:01:02,04:26:20,AU,144.62,46
53,M,01:55:26,04:26:20,DE,160.41,79.7
45,W,02:01:16,04:26:20,AU,145.05,46.6
24,M,01:47:05,04:26:20,IT,161.76,60.6
54,M,01:55:39,04:26:20,DE,164.67,62.5
36,M,02:04:01,04:26:21,IT,160.36,63.5
19,M,01:54:43,04:26:21,IT,166.1,60.7
36,M,01:59:44,04:26:21,AU,163.53,76.4
55,M,01:54:20,04:26:22,AU,165.43,77
41,M,01:57:17,04:26:22,DE,161.75,67.6
51,M,01:50:34,04:26:23,IT,160.57,79.4
44,M,01:53:51,04:26:23,IT,160.29,60.4
56,M,01:57:11,04:26:23,AU,164.57,62.2
46,W,01:59:11,04:26:23,DE,156.41,56.3
43,M,02:13:25,04:26:23,AU,161.76,62.9
49,M,01:54:15,04:26:24,IT,169.2,64.6
43,M,01:59:57,04:26:25,AU,163.77,79.4
46,M,01:46:21,04:26:26,DE,166.51,66
30,W,01:56:16,04:26:26,DE,153.36,57.6
33,M,01:57:59,04:26:26,DE,162.69,65.5
67,M,02:09:01,04:26:26,DE,163.99,67.4
45,W,02:00:56,04:26:26,DE,153.1,56.2
36,M,01:52:39,04:26:27,AU,161.99,64.5
41,M,02:07:22,04:26:26,AU,162.34,62
49,M,01:56:44,04:26:29,DE,162.75,62.9
46,M,01:59:27,04:26:29,AU,162.53,60.3
36,M,02:01:13,04:26:29,IT,167.9,60.9
46,M,01:56:00,04:26:29,DE,169.15,91.5
51,M,01:55:00,04:26:29,AU,160.91,64.2
56,M,02:06:09,04:26:30,AU,167.6,61.4
31,M,02:13:26,04:26:30,DE,160.54,64.1
52,W,02:00:21,04:26:30,AU,144.27,46
52,M,01:56:33,04:26:30,AU,161.97,79.7
50,W,01:56:11,04:26:31,AU,145.3,49.3
32,M,02:10:49,04:26:31,IT,160.61,77.6
54,M,01:57:51,04:26:32,IT,160.97,64.3
43,W,01:54:56,04:26:32,DE,155.19,59.1
36,M,02:07:53,04:26:32,AU,165.97,61.7
34,M,01:53:44,04:26:33,IT,161.35,61.2
34,M,01:50:19,04:26:33,IT,160.75,63.4
62,M,01:56:20,04:26:33,IT,166.79,60.5
32,M,01:53:43,04:26:33,DE,166.77,90.6
70,M,01:50:55,04:26:34,AU,160.46,65.6
57,M,02:04:41,04:26:34,IT,167.06,64.6
52,W,01:54:13,04:26:34,IT,153.69,46.2
26,M,01:52:52,04:26:34,IT,166.49,60.9
46,M,01:59:06,04:26:35,DE,163.37,62.6
39,M,02:06:00,04:26:35,IT,167.36,62.2
43,M,01:53:42,04:26:35,AU,164.42,62.1
57,M,01:53:56,04:26:35,AU,169.64,63.1
36,M,01:55:19,04:26:35,IT,160.46,63.4
31,W,01:53:56,04:26:35,AU,144.06,50.2
33,W,01:56:22,04:26:35,AU,145.52,41.6
41,M,01:55:40,04:26:36,IT,169.13,60
44,M,01:51:36,04:26:36,DE,161.23,66.5
40,M,01:53:06,04:26:36,IT,164.51,64.3
23,W,01:56:03,04:26:36,IT,154.56,41.5
49,M,02:00:36,04:26:37,IT,166.91,77
40,M,01:50:56,04:26:37,AU,166.65,63.7
31,M,01:49:12,04:26:37,IT,162.29,65
47,W,02:02:10,04:26:37,DE,156,60.4
50,M,01:56:49,04:26:36,AU,167.16,75.7
37,W,01:59:21,04:26:36,IT,153,46.9
50,M,01:51:27,04:26:36,DE,161.02,66.3
40,M,01:51:07,04:26:39,AU,163.29,62.2
53,M,02:03:16,04:26:39,IT,161.1,64.5
29,M,01:59:09,04:26:40,IT,163.62,62.3
51,M,02:04:32,04:26:40,IT,161.69,60.5
33,W,01:52:49,04:26:40,AU,146.76,46.7
36,M,02:06:15,04:26:40,AU,164.22,61.6
42,M,02:10:40,04:26:40,IT,165.66,79.6
49,M,01:56:49,04:26:41,AU,163.55,76.3
36,M,01:57:07,04:26:41,DE,163.2,90.3
47,M,02:02:15,04:26:41,DE,163.96,93.6
76,W,01:59:42,04:26:41,DE,154.41,61.4
52,M,02:01:50,04:26:41,DE,162.63,65.9
26,M,01:59:59,04:26:41,IT,163.64,66.3
43,M,01:56:06,04:26:42,IT,163.99,64.5
51,W,02:00:05,04:26:42,AU,144.9,46.2
23,M,01:59:17,04:26:42,DE,161.22,60.7
44,M,01:51:02,04:26:43,IT,166.16,63.1
41,W,02:02:36,04:26:43,IT,155.41,46.5
41,M,01:50:31,04:26:43,IT,166.72,79.2
45,M,01:56:45,04:26:43,DE,163.7,67.1
44,M,02:01:10,04:26:43,IT,165.35,61.1
50,M,01:53:15,04:26:43,DE,167.36,66.3
62,M,01:57:55,04:26:44,DE,169.99,62
40,M,02:00:12,04:26:44,AU,163.01,65.6
26,M,01:54:39,04:26:45,IT,165.43,79.1
39,W,01:56:46,04:26:46,IT,153.66,46.7
39,M,01:53:20,04:26:46,AU,169.04,79.4
52,M,01:57:17,04:26:46,DE,169.9,63.7
26,W,02:00:17,04:26:46,DE,154.9,60.2
26,W,01:54:47,04:26:46,IT,154.56,49.3
46,M,01:56:22,04:26:46,IT,169.2,75.3
34,W,01:59:59,04:26:46,IT,156.19,45.1
44,M,02:02:26,04:26:46,IT,163.71,60.5
30,M,01:57:41,04:26:47,IT,160.94,61.6
41,W,01:54:56,04:26:47,AU,145.04,46.9
23,W,01:52:27,04:26:46,AU,145.93,45.7
50,M,01:56:36,04:26:46,DE,162.09,91.9
43,M,02:01:47,04:26:46,DE,160.99,77.1
40,M,01:53:06,04:26:46,AU,165.71,60
27,M,01:56:14,04:26:49,IT,169.11,63.1
46,W,01:54:59,04:26:49,IT,155.06,44.6
39,M,01:57:40,04:26:50,DE,160.32,63.1
41,M,01:52:35,04:26:51,DE,160.66,66.3
29,W,01:56:30,04:26:51,DE,155.24,56.2
29,W,01:49:43,04:26:52,IT,154.67,41.6
31,W,01:56:34,04:26:52,IT,154.31,49.1
29,W,02:05:40,04:26:52,DE,155.67,56.3
52,M,01:55:51,04:26:53,DE,161.76,62.4
31,W,01:54:51,04:26:53,DE,153.63,57.6
36,M,01:57:03,04:26:54,IT,161.67,79.6
46,M,01:59:37,04:26:54,AU,160.96,60.7
46,M,02:03:41,04:26:54,AU,169.79,67.2
36,M,01:55:47,04:26:55,IT,164.71,76
27,W,01:51:06,04:26:55,IT,155.95,41.5
30,M,02:06:56,04:26:55,IT,162.25,63.1
46,M,02:00:33,04:26:55,AU,164.39,65.2
25,W,02:00:06,04:26:56,DE,154.76,59.7
42,M,01:55:56,04:26:56,DE,162.67,62.3
27,W,01:59:13,04:26:56,IT,155.63,46.6
49,M,01:57:42,04:26:56,AU,165.74,77.9
45,W,02:01:26,04:26:56,AU,144.29,46.4
34,M,01:52:26,04:26:57,AU,167.31,65.7
37,M,01:52:15,04:26:57,AU,161.61,77.6
49,M,02:02:32,04:26:57,DE,166.64,67.9
33,W,02:00:45,04:26:57,AU,144.67,50.6
31,W,02:01:29,04:26:57,DE,154.4,56.6
23,W,01:51:07,04:26:57,IT,155.32,41.3
32,M,02:00:03,04:26:57,DE,161.55,64
40,M,01:52:10,04:26:56,IT,167.15,76.6
46,W,01:56:46,04:26:56,IT,155.11,46.6
51,M,01:54:35,04:26:59,AU,161.16,76
56,M,02:02:52,04:26:59,DE,162.36,62.2
31,W,01:51:36,04:29:00,IT,155.96,46.6
32,M,01:52:40,04:29:00,IT,164.11,63
46,W,01:56:47,04:29:00,DE,155.04,59.6
63,M,02:02:54,04:29:00,IT,165.56,64.5
39,M,01:56:19,04:29:00,IT,165.44,76.2
41,M,01:47:01,04:29:00,IT,163.57,60.6
37,W,02:01:02,04:29:01,AU,144.56,49.4
26,W,01:59:14,04:29:01,AU,145.65,46.6
43,M,01:46:21,04:29:01,DE,163.05,66.3
31,M,01:56:41,04:29:01,AU,167.55,62.9
59,W,01:59:47,04:29:02,AU,144.63,41.9
27,W,02:02:54,04:29:02,AU,144.41,50.9
42,M,02:09:06,04:29:02,DE,163.61,91
22,W,01:57:20,04:29:03,AU,143.49,49.9
55,M,02:04:30,04:29:03,IT,164.45,79.6
41,W,02:04:01,04:29:03,DE,154.49,59.9
52,M,01:54:45,04:29:03,IT,164.29,76.6
45,W,01:51:35,04:29:04,AU,145.46,43.6
50,W,01:55:06,04:29:04,DE,154.64,59.6
41,M,01:44:49,04:29:04,IT,166.6,63.4
56,M,01:57:42,04:29:04,IT,165.11,62.6
17,M,01:43:53,04:29:05,AU,166.14,60.4
31,M,01:50:31,04:29:06,IT,161.45,60.1
23,M,01:49:59,04:29:06,AU,163.71,79.6
26,W,02:05:22,04:29:06,IT,156.25,41.4
56,W,01:57:20,04:29:06,DE,154.99,60.4
50,M,01:56:05,04:29:07,AU,164.91,63.9
40,M,01:45:34,04:29:06,AU,165.9,67.1
34,M,02:06:24,04:29:06,DE,160.14,91.6
32,W,01:43:42,04:29:06,AU,145.9,49.2
43,M,01:56:06,04:29:09,DE,169.67,66.4
45,W,01:57:06,04:29:09,IT,154.54,46.9
54,M,01:52:11,04:29:09,AU,166.11,79.1
49,M,02:12:56,04:29:09,IT,169.66,60.3
34,M,01:59:09,04:29:09,IT,162.6,62.2
52,M,01:56:53,04:29:10,AU,166.3,60.2
40,M,01:41:01,04:29:10,IT,164.46,62.5
25,M,01:51:12,04:29:10,AU,164.95,77.1
41,W,02:04:55,04:29:11,IT,155.63,46.9
50,M,02:04:46,04:29:12,AU,167.06,77.9
31,W,01:53:09,04:29:12,IT,156.64,49.1
29,M,01:54:39,04:29:12,AU,169.04,60.4
36,M,01:59:47,04:29:13,IT,162.92,62
36,M,02:00:30,04:29:13,IT,167.95,64.6
26,W,01:52:25,04:29:13,IT,156.26,46.4
46,M,02:00:53,04:29:13,AU,161.66,77.9
29,W,02:02:55,04:29:13,IT,156.12,45.2
27,W,01:55:20,04:29:13,DE,154.76,62.6
25,M,01:56:06,04:29:14,DE,162.4,67.3
25,M,02:00:32,04:29:14,IT,167.46,63
40,M,01:54:52,04:29:14,IT,166.03,60.5
32,M,01:51:44,04:29:14,AU,162.05,62.2
39,M,01:56:33,04:29:14,AU,165.1,65.9
56,M,02:00:36,04:29:14,IT,163.64,62.1
53,M,02:00:00,04:29:14,AU,164.59,76.3
36,M,02:00:41,04:29:15,DE,164.69,91.6
57,M,01:46:46,04:29:15,AU,163.31,63.5
30,M,01:56:10,04:29:15,DE,161.5,62.6
30,M,01:56:20,04:29:15,DE,165.43,93
42,M,01:59:53,04:29:16,IT,161,61.5
25,M,02:04:57,04:29:16,AU,165.25,76.2
29,W,01:56:02,04:29:17,IT,154.53,52.5
26,M,01:45:46,04:29:16,DE,163.01,66
32,M,02:04:35,04:29:16,AU,164.44,76.9
54,W,01:56:01,04:29:16,IT,156.02,41
27,M,01:53:56,04:29:16,DE,161.41,65.7
32,M,02:13:10,04:29:19,DE,166.46,62.6
33,W,01:51:07,04:29:19,AU,145.16,46.1
32,W,01:56:05,04:29:19,DE,156.96,54.5
31,W,02:01:13,04:29:20,AU,144.49,46.6
30,M,01:59:27,04:29:20,IT,164.62,76.1
45,M,01:55:53,04:29:20,AU,166.76,79
34,M,01:59:04,04:29:20,IT,165.56,76.7
31,M,01:46:56,04:29:20,IT,162.66,62.1
32,M,01:53:39,04:29:20,IT,166.16,63.7
39,M,01:56:35,04:29:20,AU,161.47,62.9
41,M,02:00:37,04:29:21,DE,160.13,67.6
39,M,02:06:54,04:29:22,IT,161.3,76.5
31,M,01:50:30,04:29:22,AU,169.01,76.6
49,M,02:01:05,04:29:22,IT,160.94,66
45,W,01:56:56,04:29:23,AU,143.26,46.2
53,M,02:00:12,04:29:23,IT,162.4,61.7
30,M,01:57:20,04:29:24,IT,162.14,61
25,M,01:44:39,04:29:24,AU,166.92,77.9
34,M,01:46:11,04:29:25,IT,167.76,79
54,M,01:56:40,04:29:25,IT,164.64,79.6
54,M,01:56:25,04:29:25,IT,165.39,62.1
43,W,01:56:07,04:29:25,AU,144.94,41.4
60,M,01:51:45,04:29:25,AU,161.64,63.6
52,M,02:01:40,04:29:25,AU,169.66,60.2
60,M,02:05:37,04:29:26,DE,165.53,91.4
36,W,01:57:09,04:29:26,IT,153.63,41.7
34,M,02:06:50,04:29:26,AU,164.9,75.6
36,M,02:03:00,04:29:26,IT,162.56,76.4
32,M,02:09:03,04:29:26,AU,160.96,77.5
43,W,01:56:10,04:29:27,AU,145,44.6
25,W,01:56:51,04:29:27,IT,156.49,46.7
29,M,01:53:35,04:29:26,DE,164.2,65.6
43,M,02:00:05,04:29:29,DE,160.76,63.6
30,W,01:57:22,04:29:29,IT,154.97,49.5
47,M,01:52:26,04:29:30,DE,164.93,90.4
46,M,01:59:46,04:29:30,DE,162.37,90.1
49,M,01:53:51,04:29:30,IT,165.39,64.6
50,M,02:05:35,04:29:30,IT,163.16,79.9
44,M,02:06:34,04:29:30,DE,164.01,92.7
42,M,01:55:55,04:29:30,AU,163.31,79.7
32,W,02:03:21,04:29:31,AU,145.33,46.7
26,W,01:56:26,04:29:31,AU,145.36,49
42,M,01:59:39,04:29:32,IT,164.63,60.5
21,W,02:00:21,04:29:32,DE,155.79,56.6
31,M,02:02:39,04:29:32,IT,167.42,65
44,W,01:56:22,04:29:34,IT,154.63,41.4
36,W,01:59:34,04:29:35,IT,153.69,46.1
31,M,01:46:51,04:29:35,AU,163.01,60.4
30,M,02:03:50,04:29:35,AU,161.6,64.2
42,M,01:46:09,04:29:35,AU,161.66,63.1
49,W,01:55:24,04:29:36,AU,144.55,46.3
26,M,01:55:40,04:29:36,DE,162.94,67.6
26,W,02:01:10,04:29:36,IT,156.1,46.9
22,M,01:46:24,04:29:36,DE,163.62,64.3
47,M,02:00:55,04:29:36,IT,169.11,60.7
32,M,01:56:34,04:29:37,AU,166.66,65.4
49,M,02:01:36,04:29:37,DE,163.29,65.5
47,M,01:51:20,04:29:37,AU,169.32,62.6
32,M,01:53:49,04:29:36,AU,166.26,61.2
39,M,01:53:46,04:29:36,DE,162.67,67.9
42,M,01:52:05,04:29:36,IT,162.39,61.4
46,M,01:53:51,04:29:39,AU,165.03,79.4
42,M,02:05:39,04:29:39,IT,161.63,62.2
26,M,01:49:52,04:29:39,IT,162.66,64.5
31,M,01:47:22,04:29:39,DE,164.05,66.7
36,M,02:00:19,04:29:39,DE,163.66,62.7
45,M,02:02:23,04:29:40,IT,166.7,60.9
29,W,02:00:22,04:29:40,DE,154.43,57.7
36,M,01:55:56,04:29:40,IT,161.33,64.1
45,M,01:51:07,04:29:41,IT,163.23,62.5
46,W,02:00:20,04:29:41,DE,154.49,56.3
23,M,01:53:10,04:29:41,DE,161.7,66.9
26,M,01:56:32,04:29:41,DE,161.09,93
41,M,01:57:21,04:29:42,AU,167.32,64.9
50,M,01:56:30,04:29:43,DE,160.27,64.5
31,M,01:46:06,04:29:44,DE,162.07,63.6
31,M,01:52:06,04:29:44,DE,162.7,62.7
30,M,01:47:56,04:29:44,IT,165.09,60.1
33,M,02:12:16,04:29:45,AU,160.92,62
49,W,01:56:56,04:29:45,AU,145.15,44.6
43,M,01:56:43,04:29:45,IT,162.54,61.5
27,W,01:53:54,04:29:45,IT,155.23,49.6
46,M,01:56:43,04:29:45,DE,160.46,66.4
26,W,01:56:41,04:29:46,AU,146,46.9
24,W,02:00:02,04:29:47,AU,144.46,49.2
33,M,02:05:57,04:29:47,DE,160.1,61.6
39,M,02:11:52,04:29:47,AU,162.34,60.2
26,M,01:52:16,04:29:49,IT,166.31,62.5
39,M,02:00:36,04:29:49,AU,169.62,62
30,W,01:53:01,04:29:49,AU,144.15,51.3
41,M,01:56:15,04:29:49,DE,161.25,90.7
37,M,01:57:21,04:29:50,AU,167.05,62
53,M,02:02:01,04:29:51,IT,163.64,65.6
26,W,01:59:06,04:29:51,IT,154.94,46.5
44,M,01:53:33,04:29:51,AU,166.2,62.9
47,M,01:46:23,04:29:51,IT,161.52,60.3
34,W,02:01:21,04:29:51,IT,153.66,50.1
44,M,01:51:10,04:29:52,IT,169.79,64.3
54,W,01:57:19,04:29:52,AU,145.36,41.6
40,M,01:51:25,04:29:53,AU,166.76,65.3
31,M,01:51:37,04:29:53,AU,161.61,60.6
54,M,01:54:05,04:29:53,DE,160.63,62.4
36,M,01:57:13,04:29:53,AU,160.69,60.3
36,M,01:55:00,04:29:54,DE,166.41,65.9
43,M,01:53:55,04:29:54,IT,166.39,62
39,M,01:57:10,04:29:55,IT,166.65,77.5
39,M,01:53:06,04:29:55,AU,162.26,63.7
32,M,01:56:47,04:29:55,AU,169.42,62.6
49,M,01:56:29,04:29:56,IT,167.05,63.6
57,M,01:51:11,04:29:56,IT,167.95,65.1
31,M,01:55:41,04:29:57,IT,165.45,90.7
53,M,01:52:49,04:29:56,IT,167.61,67.1
52,M,01:59:07,04:29:56,DE,167.77,90.2
33,M,01:57:24,04:29:56,DE,162.31,66.6
33,M,01:56:13,04:29:56,DE,164.09,62.3
40,W,01:55:59,04:29:59,IT,154.25,49.9
60,M,01:53:23,04:29:59,IT,169.63,61.5
32,M,01:54:14,04:29:59,DE,162.16,67.4
30,M,01:46:16,04:29:59,AU,167.62,67.4
43,M,01:53:16,04:29:59,IT,163.05,63.9
47,M,01:53:36,04:29:59,DE,163.03,93.3
44,M,01:56:59,04:30:00,DE,163.11,62.4
43,W,02:00:30,04:30:01,DE,155.21,57.6
42,W,02:00:06,04:30:01,DE,153.12,56.6
46,M,01:59:39,04:30:01,AU,166.06,62.5
24,W,02:03:10,04:30:02,IT,154.14,46.2
54,M,01:56:26,04:30:02,DE,160.32,66.5
36,W,01:52:35,04:30:02,IT,156.93,41.6
45,M,01:54:22,04:30:03,DE,165.3,92.9
30,W,02:00:36,04:30:03,AU,143.66,41.2
46,M,02:00:55,04:30:04,DE,162.9,61.5
43,M,01:54:12,04:30:04,IT,164.45,79.2
25,M,01:43:10,04:30:05,IT,161.16,60.3
49,M,01:59:55,04:30:05,DE,160.47,67
27,W,01:59:44,04:30:05,IT,155.03,44.6
26,M,01:56:25,04:30:05,IT,162.67,62.4
40,M,01:56:31,04:30:06,IT,167.56,73.7
24,M,02:03:02,04:30:06,AU,162.79,79.6
33,M,02:02:46,04:30:06,DE,161.71,61.2
63,M,01:56:42,04:30:06,DE,161.7,62.2
57,M,02:04:00,04:30:07,DE,160.02,90.3
49,M,01:53:31,04:30:07,DE,160.66,65.7
54,W,02:00:27,04:30:07,DE,154.5,60.1
39,M,02:07:55,04:30:07,AU,169.76,63.4
53,M,01:59:24,04:30:06,DE,160.67,66.7
53,W,01:56:02,04:30:06,AU,146.54,46.1
36,W,01:56:22,04:30:06,DE,154.29,56.6
41,M,01:56:30,04:30:06,DE,162.11,67.6
39,M,01:56:06,04:30:06,AU,162.91,64.7
30,M,01:41:14,04:30:06,AU,162.66,76.9
26,W,02:02:32,04:30:06,IT,154.13,46
50,M,01:56:51,04:30:06,AU,161.56,76.1
41,W,01:59:12,04:30:06,IT,154.27,51.1
47,W,02:07:56,04:30:09,DE,154.3,56.6
49,W,01:52:36,04:30:10,DE,155.53,56.1
40,W,01:54:56,04:30:10,AU,144.61,46
46,M,01:50:57,04:30:10,IT,160.9,61.2
46,W,02:00:07,04:30:10,AU,145.61,46.1
36,M,01:51:25,04:30:10,IT,162.36,60.1
46,W,01:56:26,04:30:10,IT,154.26,41.1
45,M,02:05:36,04:30:10,AU,162.92,64.3
37,M,02:02:59,04:30:11,DE,169.75,65.7
22,M,01:59:43,04:30:11,DE,167.41,67.5
36,W,02:02:33,04:30:11,DE,155.63,56.3
53,M,01:50:59,04:30:11,IT,162.71,62.1
40,M,01:59:51,04:30:11,DE,161.94,62.6
51,M,01:50:45,04:30:12,AU,163.64,60.3
46,M,02:02:42,04:30:12,AU,160.63,62.6
