age,gender,split,final,nationality,size,weight
46,M,02:10:14,05:00:17,IT,170.51,79.4
49,M,02:09:33,05:00:17,DE,182.22,92.7
52,W,02:08:35,05:00:17,IT,154.53,46.2
37,W,02:05:13,05:00:17,DE,155.1,60.1
38,W,02:09:10,05:00:17,IT,155.02,46.7
46,M,02:05:47,05:00:17,AU,176.65,89
63,M,02:10:24,05:00:18,DE,181.98,85
42,W,02:04:07,05:00:18,DE,153.58,61.4
39,M,02:09:43,05:00:18,DE,186.59,86.6
46,W,02:04:41,05:00:19,AU,146.16,47.7
33,W,02:04:31,05:00:19,IT,153.54,49.5
50,M,02:10:02,05:00:19,DE,180.27,84.3
57,M,02:15:42,05:00:20,IT,177.13,81.7
48,M,02:00:47,05:00:20,AU,177.31,84.2
56,M,02:07:17,05:00:20,IT,170.17,86.7
49,M,02:05:24,05:00:20,AU,167.06,84.8
50,M,02:05:45,05:00:20,AU,171.97,80.9
50,M,02:05:59,05:00:20,AU,180.97,75.7
33,M,01:56:01,05:00:20,DE,186.78,88.7
38,W,02:05:02,05:00:21,AU,145.74,46.9
44,W,02:06:40,05:00:22,AU,145.51,48
45,M,01:57:23,05:00:22,AU,176.69,82
51,M,02:05:36,05:00:23,AU,163.86,81.2
36,M,02:05:28,05:00:24,AU,174.26,78.7
34,M,02:04:57,05:00:24,IT,159.57,83.6
36,M,01:59:28,05:00:24,IT,173.47,88.4
39,M,02:07:29,05:00:25,DE,181.15,83.9
42,W,02:12:00,05:00:25,AU,144.82,48.7
42,M,02:04:06,05:00:25,DE,182.27,87.1
32,M,02:02:05,05:00:25,DE,184.84,88.5
25,W,02:13:49,05:00:25,DE,153.78,59.2
59,M,01:54:05,05:00:25,IT,181.73,86.5
45,M,01:58:21,05:00:25,IT,174.87,81.4
37,M,02:00:01,05:00:26,IT,177.57,80.9
51,W,02:01:28,05:00:26,DE,155.58,63.4
70,M,02:08:54,05:00:26,DE,183.73,86.9
33,M,01:59:30,05:00:26,DE,183.01,91
38,M,02:05:14,05:00:26,DE,177.87,93.8
45,M,01:59:08,05:00:27,DE,183.08,85.5
37,M,01:52:22,05:00:28,AU,174.09,80
48,M,02:09:12,05:00:28,IT,175.93,81.5
36,M,02:07:20,05:00:28,IT,185.53,78.7
27,M,02:17:26,05:00:28,IT,178.44,79.8
26,W,02:04:53,05:00:28,IT,155.38,47.5
51,M,02:07:34,05:00:29,IT,174.95,80.3
25,M,02:06:56,05:00:29,DE,180.5,86.6
42,M,02:11:22,05:00:29,DE,184.15,90
43,W,02:01:39,05:00:29,DE,154.1,59.7
49,M,02:17:23,05:00:29,DE,179.25,83.3
43,M,01:52:45,05:00:29,IT,166.76,77.9
31,M,01:59:19,05:00:30,IT,170.49,83.8
47,M,02:08:50,05:00:30,AU,178.7,79.9
24,M,02:06:13,05:00:30,DE,182.03,84.8
42,W,02:07:02,05:00:30,AU,145.04,52.8
37,M,01:57:01,05:00:31,IT,175.14,83.1
36,W,02:07:59,05:00:31,DE,154.57,57.4
36,M,02:08:01,05:00:31,DE,182.98,87.3
46,M,02:05:43,05:00:32,IT,176.71,80.9
41,M,02:08:49,05:00:32,IT,175.83,80.3
51,M,02:06:49,05:00:32,IT,179.7,85.3
54,M,02:08:14,05:00:32,AU,170.27,83.7
41,W,02:01:43,05:00:32,AU,145.74,48.1
52,M,02:21:57,05:00:32,IT,163.47,80
39,M,01:50:41,05:00:32,DE,183.12,87
44,W,02:03:18,05:00:33,AU,144.21,45
51,M,02:05:08,05:00:33,IT,176.78,83.6
61,M,02:14:50,05:00:33,AU,175.11,78.4
49,M,02:03:41,05:00:33,IT,174.97,82
32,W,02:15:34,05:00:33,IT,154.09,48.3
41,M,02:03:07,05:00:34,DE,182.03,88.2
56,M,01:59:47,05:00:34,DE,185.63,83.7
75,M,02:05:13,05:00:34,DE,181.21,86.3
38,M,02:13:17,05:00:34,DE,181.42,91.1
37,M,02:00:10,05:00:34,DE,178.71,90.5
51,M,02:03:15,05:00:34,DE,176,91.5
25,M,02:00:27,05:00:34,IT,174.33,85.1
35,M,02:05:32,05:00:35,DE,182.35,86.2
49,M,02:10:12,05:00:35,AU,168.49,82.2
45,M,02:10:30,05:00:35,IT,176.93,84.7
49,M,02:04:20,05:00:36,IT,165.75,83.1
28,W,02:00:40,05:00:36,IT,154.36,49.1
29,M,02:16:02,05:00:36,DE,181.7,80.6
39,M,02:03:50,05:00:36,IT,164.58,81.6
50,M,01:59:41,05:00:36,IT,174.17,74.6
41,M,02:13:44,05:00:36,IT,176.21,84
60,W,02:04:03,05:00:37,IT,153.84,48.8
36,M,02:01:35,05:00:37,IT,173.44,85.9
38,W,01:59:37,05:00:37,DE,155.63,58.2
50,M,02:08:29,05:00:38,AU,164.59,77
30,M,02:03:40,05:00:38,IT,173.22,82
43,M,02:17:39,05:00:38,IT,172.8,79.3
30,W,02:14:46,05:00:38,DE,156.19,58.6
33,M,01:58:05,05:00:38,AU,173.03,83.6
36,W,02:03:35,05:00:38,DE,154.05,59.3
27,W,02:04:30,05:00:39,IT,155.85,48.5
43,M,02:02:00,05:00:40,IT,174.44,84
35,W,02:06:30,05:00:40,IT,155.03,47.6
45,M,02:01:28,05:00:40,IT,174.78,79.4
32,W,02:15:14,05:00:40,AU,144.95,48.3
60,M,02:10:48,05:00:40,AU,175.89,78.2
43,W,02:07:38,05:00:40,AU,144.16,50.2
40,W,02:13:09,05:00:41,DE,154.88,60.8
40,M,02:02:16,05:00:41,DE,179.28,82.8
32,M,02:02:36,05:00:41,DE,183.69,86.7
40,W,02:03:57,05:00:41,IT,154.93,45.8
41,M,01:59:01,05:00:42,DE,181,89.7
43,M,02:09:00,05:00:42,IT,172.71,84.5
45,W,02:02:28,05:00:43,AU,145.57,46.1
34,M,01:59:01,05:00:43,AU,169.8,80.1
49,W,02:15:30,05:00:43,IT,154.67,47.8
34,M,02:00:10,05:00:43,IT,170.2,79.2
55,M,02:07:03,05:00:43,DE,181.52,86.7
62,M,02:08:52,05:00:44,IT,166.17,87.6
39,W,02:03:52,05:00:44,DE,156.03,58.4
44,W,02:03:37,05:00:44,IT,154.74,48.9
63,W,02:03:39,05:00:45,IT,154.75,47.5
45,W,02:14:01,05:00:45,AU,145.39,44.5
30,W,02:09:55,05:00:45,AU,145.1,48.7
56,W,02:04:41,05:00:47,AU,145.46,47
58,M,02:04:29,05:00:47,AU,170.83,84.8
27,M,02:08:17,05:00:48,AU,172.41,77.2
49,M,02:13:36,05:00:48,DE,182.38,84.9
34,W,02:05:58,05:00:50,DE,155.06,60.3
29,M,02:01:57,05:00:50,IT,169.55,82.4
48,M,02:04:37,05:00:50,DE,181.58,88.6
48,M,02:12:02,05:00:51,IT,170.43,77.5
49,W,02:10:06,05:00:51,DE,156.58,63.4
60,M,02:15:52,05:00:51,DE,180.96,84.9
34,M,02:09:13,05:00:51,AU,168.77,85.2
28,W,02:08:08,05:00:52,AU,145.73,45.4
49,M,01:58:17,05:00:52,IT,180.47,86.1
45,M,02:05:08,05:00:53,IT,169.84,78
50,M,02:08:10,05:00:53,DE,187.82,87.3
47,M,02:03:48,05:00:53,DE,180.67,86.8
59,M,02:07:31,05:00:53,IT,177.29,83.1
42,M,02:08:09,05:00:54,AU,171.84,82.7
51,W,02:06:04,05:00:54,AU,145.99,46.5
25,M,02:11:23,05:00:54,IT,173.49,82.3
20,W,02:11:36,05:00:54,DE,155.42,58.2
43,M,02:00:08,05:00:54,AU,178.34,78.6
65,M,02:15:26,05:00:54,DE,184.19,81.4
29,W,02:09:43,05:00:54,DE,155.94,56.1
60,M,02:13:50,05:00:55,DE,180.26,88.3
28,M,02:12:50,05:00:55,DE,182.65,89.6
39,M,01:55:25,05:00:55,IT,170.26,83
54,M,02:03:59,05:00:55,AU,172.5,82.1
28,W,02:21:08,05:00:55,AU,145.11,47.7
28,M,02:12:37,05:00:56,IT,171.86,76.4
37,W,02:08:36,05:00:56,IT,155.35,46.4
49,M,02:10:03,05:00:57,DE,183.96,87.6
25,M,02:01:55,05:00:57,DE,181.36,86.1
54,M,02:17:29,05:00:58,IT,170.78,79.3
33,M,02:13:23,05:00:58,AU,168.37,76.9
55,M,02:04:03,05:00:58,DE,180.93,91.4
36,M,01:56:55,05:00:59,DE,179.32,92.2
27,W,02:03:51,05:00:59,DE,154.72,58.7
39,W,02:04:31,05:00:59,IT,153.67,51.2
63,M,02:02:24,05:00:59,DE,181.26,84
49,M,02:13:13,05:01:00,AU,170.68,83.4
42,M,02:15:27,05:01:00,AU,169.35,81.9
39,W,02:12:54,05:01:00,DE,155.74,61.5
36,M,02:14:52,05:01:00,DE,180.16,90.1
41,M,02:02:14,05:01:01,DE,182.71,90.1
38,M,02:02:20,05:01:01,IT,174.5,83
42,M,02:14:26,05:01:01,DE,180.88,86.8
29,W,02:06:31,05:01:01,IT,154.25,47
25,W,02:05:40,05:01:01,IT,154.77,47.6
42,M,01:56:22,05:01:01,DE,182.84,85.3
70,M,02:12:35,05:01:02,DE,183.02,85.1
55,M,02:00:02,05:01:02,AU,158.8,86.9
43,M,02:00:17,05:01:02,IT,164.54,82.1
33,M,02:03:06,05:01:02,DE,184.92,91.7
47,M,02:01:59,05:01:02,DE,180.49,90
62,W,02:04:16,05:01:03,DE,156.3,60.3
36,M,02:08:30,05:01:03,AU,181.81,86.5
54,M,02:04:15,05:01:03,AU,173.91,84
28,M,02:09:12,05:01:03,DE,180.47,82.9
51,M,02:10:36,05:01:03,DE,182.66,88.9
41,M,02:09:00,05:01:03,IT,176.97,79.9
40,M,02:11:26,05:01:04,AU,174.06,81.8
49,W,01:59:29,05:01:04,AU,144.95,49.6
40,M,02:07:23,05:01:04,AU,179.38,83.3
59,M,02:06:53,05:01:04,IT,171.39,88.8
26,W,02:12:50,05:01:04,IT,156.16,47.2
28,W,02:03:30,05:01:05,IT,156.35,50.4
55,M,02:06:20,05:01:05,DE,184.82,87.2
28,W,02:03:13,05:01:05,IT,154.89,50.7
38,M,02:03:16,05:01:05,DE,181.32,87.9
55,M,02:13:56,05:01:07,IT,175.61,79
40,W,02:05:31,05:01:07,DE,155.02,56.9
33,W,01:59:01,05:01:07,AU,147.55,45.7
39,W,02:14:36,05:01:07,DE,153.48,58.7
45,W,02:08:34,05:01:08,IT,154.9,46.6
39,M,02:02:40,05:01:08,AU,155.97,80.3
46,M,02:03:48,05:01:08,AU,169.67,84.9
51,W,02:09:13,05:01:08,DE,156.3,59.1
49,M,02:00:50,05:01:08,AU,176.37,85.3
38,W,02:08:49,05:01:08,IT,155.97,49.5
42,M,01:59:42,05:01:09,IT,180.36,76.8
37,W,02:01:45,05:01:09,IT,154.37,51.1
49,W,02:12:04,05:01:09,DE,153.68,60.7
40,W,02:02:44,05:01:09,AU,144.58,49.1
34,M,02:07:32,05:01:09,IT,171.74,82.7
60,M,02:06:18,05:01:10,DE,183.09,85.8
33,M,02:16:29,05:01:10,IT,171.01,83.9
41,M,02:14:11,05:01:10,DE,184.97,84.3
39,W,02:04:31,05:01:10,DE,153.9,60
34,M,02:07:25,05:01:10,DE,178.47,87.3
31,W,02:05:31,05:01:11,DE,153.96,60.5
42,M,02:00:58,05:01:11,AU,171.99,83.7
38,M,02:08:50,05:01:11,DE,181.99,89
50,M,01:55:53,05:01:11,AU,173.84,82.2
44,M,02:11:27,05:01:12,AU,171.75,75.9
41,M,02:07:10,05:01:12,AU,176.29,76.1
41,M,02:08:25,05:01:12,DE,182.21,86.9
28,M,02:12:30,05:01:13,AU,173.13,83.7
31,M,02:03:17,05:01:13,AU,175.89,81.9
39,M,02:05:07,05:01:14,DE,182.34,80.8
38,M,01:59:01,05:01:14,AU,172.08,78.2
41,M,02:10:29,05:01:14,AU,172.96,78.1
39,M,02:07:53,05:01:14,DE,183.54,87.4
36,M,02:07:36,05:01:15,AU,174.53,78.8
65,M,02:06:52,05:01:15,DE,182.55,88
32,M,02:09:42,05:01:15,DE,181.65,87.3
49,M,02:09:54,05:01:16,IT,169.07,84.7
45,M,02:01:56,05:01:16,IT,175.93,84.4
26,W,02:05:53,05:01:17,IT,156.94,44.9
52,M,01:55:35,05:01:17,DE,181.85,87.6
40,M,02:02:20,05:01:17,IT,179.65,80.4
31,M,02:00:25,05:01:18,DE,183.28,84.3
50,W,02:16:18,05:01:18,AU,143.36,46.5
37,M,02:00:49,05:01:18,DE,184.19,84.5
47,M,02:04:26,05:01:18,IT,172.68,80.3
43,M,02:00:59,05:01:19,DE,185.9,85.6
27,W,02:06:20,05:01:19,IT,156.18,48.1
25,W,02:07:36,05:01:19,AU,146.81,50.5
38,W,02:03:41,05:01:19,AU,145.91,47.4
43,W,02:10:45,05:01:19,DE,154.28,58.5
33,W,02:14:46,05:01:20,AU,145.91,48.4
58,M,02:06:02,05:01:20,DE,183.17,84.7
49,W,02:08:52,05:01:20,DE,155.07,55.1
27,W,01:59:04,05:01:20,AU,145.34,46.3
34,M,02:20:30,05:01:20,DE,179.74,82.7
32,W,02:03:49,05:01:21,IT,156.74,48.5
38,M,02:09:57,05:01:21,DE,177.55,88.7
28,W,01:56:33,05:01:22,IT,156.2,46.9
36,W,02:11:07,05:01:22,IT,156,49.3
39,M,02:03:07,05:01:22,AU,175.08,80.6
30,W,02:00:19,05:01:22,AU,146.24,46.3
49,W,02:12:58,05:01:22,IT,155.26,50.2
40,M,02:13:46,05:01:22,IT,171.42,76.9
51,M,02:07:56,05:01:22,AU,179.69,82.6
61,M,02:14:47,05:01:23,IT,177.77,79.1
35,M,02:08:14,05:01:23,DE,180.39,88.8
46,M,02:07:07,05:01:23,DE,181.58,86.9
37,M,02:14:17,05:01:23,AU,166.44,80
31,M,02:00:07,05:01:23,AU,167.98,79.1
33,W,02:13:06,05:01:24,AU,145.04,46.1
39,M,02:07:29,05:01:25,IT,167.29,80.2
39,M,02:01:03,05:01:25,IT,175.32,77.1
62,M,02:10:38,05:01:25,IT,175.24,78.3
42,M,02:14:20,05:01:25,AU,179.05,82.7
55,M,01:55:35,05:01:25,DE,184.12,88.2
61,M,02:03:39,05:01:25,AU,172.48,86.5
52,M,02:06:18,05:01:25,IT,184.58,83
50,W,01:58:12,05:01:26,DE,153.31,56.2
30,W,02:07:08,05:01:26,IT,155.04,46.6
41,M,02:00:29,05:01:26,DE,180.12,82.3
41,W,02:12:09,05:01:26,DE,156.33,57.5
53,W,02:02:09,05:01:27,DE,153.14,58.2
31,M,02:03:25,05:01:27,IT,176.96,83.2
35,W,01:59:16,05:01:28,AU,142.77,45.5
28,M,02:12:43,05:01:28,DE,183.76,89.7
43,M,02:01:46,05:01:28,AU,167.53,81.4
36,M,01:54:39,05:01:28,AU,169.81,79.5
51,M,02:01:12,05:01:29,DE,181.85,88.3
43,M,02:02:58,05:01:29,AU,164.2,83.9
42,W,02:09:30,05:01:29,DE,154.24,55.8
41,W,02:14:46,05:01:29,DE,155.45,60.2
30,M,02:05:36,05:01:29,DE,182.92,83.2
28,W,02:18:27,05:01:30,IT,153.7,48.1
38,W,02:13:43,05:01:30,IT,153.7,50.2
37,W,02:09:58,05:01:32,DE,155.63,60.8
40,M,02:03:38,05:01:32,AU,179.92,81
47,W,02:08:26,05:01:32,IT,153.26,47.9
48,M,01:58:42,05:01:32,DE,182.23,90.7
38,M,02:08:36,05:01:32,DE,182.45,90.4
57,W,02:09:49,05:01:33,AU,145.72,48.3
31,W,02:00:23,05:01:33,IT,153.89,49
42,M,01:59:47,05:01:33,AU,168.45,83.7
45,M,02:07:11,05:01:34,DE,181.81,86.7
50,M,02:09:26,05:01:34,DE,180.37,84.3
53,M,02:19:43,05:01:34,IT,173.23,79
52,M,02:07:05,05:01:34,DE,179.11,83.4
57,M,02:04:45,05:01:34,DE,179.81,87.4
43,M,02:11:45,05:01:35,DE,185.65,86.6
40,W,02:11:36,05:01:35,AU,144.84,47.6
42,W,01:58:08,05:01:35,AU,144.25,49
22,M,02:08:57,05:01:35,AU,174.75,79
27,W,02:27:29,05:01:35,DE,155.27,60.1
33,W,02:09:06,05:01:36,AU,145.9,52.5
50,W,02:13:41,05:01:36,DE,153.07,57.4
30,W,02:04:35,05:01:36,AU,146.21,47.3
45,M,02:07:01,05:01:36,DE,182.39,90
38,M,02:01:43,05:01:37,AU,165.32,80.7
55,M,02:06:02,05:01:37,IT,172.01,80.1
39,M,02:09:33,05:01:38,AU,178.51,85.5
37,M,02:02:39,05:01:38,IT,168.57,80
40,M,02:08:28,05:01:38,AU,174.34,83.8
25,M,02:04:10,05:01:38,IT,178.24,84.5
41,M,02:00:59,05:01:38,AU,176.24,80.4
42,M,02:01:27,05:01:38,IT,173.21,79.6
41,W,02:18:25,05:01:39,IT,154.7,48.2
58,M,02:15:24,05:01:39,AU,175.79,82.3
34,M,01:57:43,05:01:40,DE,182.51,90.1
57,M,02:00:15,05:01:40,AU,176.23,82.9
38,W,02:11:40,05:01:40,DE,155.99,61.6
35,W,02:22:43,05:01:40,DE,155.74,60.7
31,W,02:07:13,05:01:40,AU,144.13,46.7
37,W,02:03:37,05:01:40,IT,155.04,48.4
43,M,01:58:51,05:01:40,IT,172.07,84.5
41,W,01:59:55,05:01:41,DE,153.77,59.3
39,W,02:08:48,05:01:41,DE,155.53,55.8
37,M,02:11:51,05:01:41,AU,175.2,79.5
35,W,02:09:22,05:01:41,AU,147.12,49.8
45,W,02:03:57,05:01:41,IT,157.43,48.4
38,W,02:18:13,05:01:42,IT,153.78,45.7
34,M,02:10:06,05:01:42,IT,169.59,78.9
35,M,02:05:43,05:01:44,AU,176.96,86.9
27,M,02:10:36,05:01:44,IT,170.08,82.5
30,M,01:55:29,05:01:44,IT,173.62,87.5
38,M,02:09:12,05:01:45,DE,182.27,85.8
23,M,01:57:34,05:01:46,AU,173.37,77.8
49,W,02:15:05,05:01:46,DE,154.14,58.3
49,W,02:05:29,05:01:46,IT,153.93,48.5
24,M,02:07:58,05:01:46,IT,177.62,84.3
50,W,02:05:20,05:01:47,DE,154.81,59.5
36,M,02:01:39,05:01:47,AU,175.17,81.6
39,M,02:06:28,05:01:47,IT,181.98,79.9
31,M,01:56:24,05:01:47,IT,167.37,79.2
34,M,02:17:40,05:01:48,IT,168.99,83
67,M,02:15:49,05:01:48,DE,182.25,90.9
37,M,02:02:47,05:01:48,IT,167.02,77.3
41,W,02:13:22,05:01:49,DE,153.29,58.8
36,M,02:01:26,05:01:49,DE,179.6,88.9
28,W,02:02:37,05:01:49,IT,155.85,47.6
47,M,01:59:07,05:01:49,AU,176.05,82.4
55,M,02:10:11,05:01:49,DE,183.49,90.5
25,M,01:57:20,05:01:49,IT,169.77,80.5
65,M,02:02:09,05:01:50,DE,181.87,92
50,M,02:11:29,05:01:50,AU,175.06,81.8
65,M,02:09:23,05:01:50,IT,172.26,84.3
38,W,02:14:44,05:01:50,AU,146.11,48.3
43,W,02:04:39,05:01:50,DE,154.99,58.5
54,W,02:11:45,05:01:50,AU,145.92,50.8
28,W,02:15:08,05:01:50,AU,144.6,47.6
47,W,02:02:01,05:01:50,DE,154.39,58.2
41,M,02:02:10,05:01:51,DE,183.49,83.7
39,M,02:09:36,05:01:51,AU,182.89,84.2
28,M,02:04:33,05:01:51,DE,182.58,85
27,W,02:09:43,05:01:52,IT,155.15,49.1
49,M,02:12:25,05:01:52,AU,174.28,78.8
49,M,02:19:05,05:01:52,IT,176.42,83.1
34,W,01:59:40,05:01:52,IT,154.93,52.1
56,M,02:07:40,05:01:52,IT,175.59,81.3
35,M,02:01:10,05:01:52,AU,183.05,82
44,W,02:18:45,05:01:52,IT,156.05,46.8
41,W,02:19:06,05:01:53,DE,156.69,57.8
32,W,02:07:02,05:01:55,AU,146.21,47.2
44,M,02:04:26,05:01:55,DE,184.57,87.7
37,W,02:18:56,05:01:55,AU,144.9,49.9
27,M,02:05:20,05:01:55,AU,172.91,84.5
27,W,02:03:15,05:01:56,DE,154.36,54.5
50,M,02:07:31,05:01:56,AU,184.8,79
39,M,02:11:23,05:01:56,IT,165.93,82.8
39,M,02:02:57,05:01:56,DE,181.57,87.4
30,W,02:19:46,05:01:57,DE,155.11,57.1
46,M,02:05:23,05:01:57,IT,170.98,86.8
33,M,02:03:24,05:01:57,DE,179.16,87.8
59,M,01:59:59,05:01:58,DE,183.01,86
38,M,02:18:43,05:01:58,AU,170.37,78.7
55,M,01:56:16,05:01:58,DE,180.96,93.8
33,W,02:04:29,05:01:58,IT,153.27,48.8
46,M,02:03:54,05:01:58,DE,181.11,83.8
35,M,01:54:19,05:01:58,DE,179.55,87.7
41,M,02:08:16,05:01:59,DE,181.45,89.1
30,M,02:04:26,05:01:59,IT,173.16,83.3
50,M,02:06:30,05:01:59,IT,162.19,84.8
41,M,02:17:38,05:01:59,IT,169.09,78.9
30,M,02:03:54,05:02:00,DE,184.79,86.1
43,M,02:06:41,05:02:01,DE,183.09,85.8
45,M,01:59:34,05:02:01,IT,172.08,78.9
41,M,02:16:09,05:02:01,AU,174.89,81
52,M,02:16:23,05:02:01,IT,168.7,83.1
39,W,02:24:35,05:02:01,IT,154.01,47.3
49,M,02:06:12,05:02:01,IT,176.36,77.3
50,M,02:15:56,05:02:01,IT,176.97,84.2
52,M,02:07:15,05:02:01,IT,163.67,79.4
41,M,02:00:30,05:02:02,DE,183.64,91.4
43,W,02:08:29,05:02:02,IT,154.6,47.8
46,M,02:15:20,05:02:03,IT,169.98,81.6
24,W,02:07:43,05:02:03,IT,156.18,46.7
36,M,02:10:18,05:02:03,DE,183.02,79.8
30,M,01:56:22,05:02:04,DE,181.39,89.7
39,M,02:07:21,05:02:04,DE,182.34,84.2
33,W,02:17:32,05:02:04,AU,143.57,48.4
48,M,01:53:09,05:02:05,AU,171.48,81.4
35,W,02:13:49,05:02:05,DE,153.18,59.3
30,W,02:15:31,05:02:05,IT,155.32,51.7
32,W,02:16:04,05:02:05,IT,155.54,44.7
31,M,02:01:35,05:02:05,DE,183.67,87.4
38,M,02:06:19,05:02:05,DE,180.89,85.9
37,M,02:03:07,05:02:05,AU,164.06,76.4
37,M,02:03:50,05:02:05,AU,168,77.7
44,M,02:01:02,05:02:06,AU,166.53,79.7
24,M,02:02:55,05:02:06,IT,172.31,82.4
44,W,02:11:41,05:02:06,DE,155.4,61.4
46,M,01:52:55,05:02:06,AU,170.15,80.6
37,W,02:04:12,05:02:07,DE,155.53,58.6
55,M,02:22:03,05:02:07,AU,171.54,82.7
47,W,02:14:55,05:02:07,AU,144.18,45.7
57,M,02:04:23,05:02:07,DE,185.75,83.6
44,W,02:15:06,05:02:07,IT,153.61,48.7
28,M,02:03:08,05:02:07,IT,171.86,85.6
36,M,01:55:06,05:02:07,DE,183.98,82.5
42,M,02:09:48,05:02:07,IT,171.58,87.7
26,W,02:16:40,05:02:08,DE,153.97,59.3
42,M,01:59:31,05:02:08,IT,177.75,81.2
33,M,01:59:01,05:02:08,AU,177.09,81.9
48,M,02:11:14,05:02:09,IT,164.26,81.6
45,M,02:05:42,05:02:09,DE,185.76,86.3
56,M,02:15:14,05:02:09,AU,179.79,83.9
41,M,02:07:55,05:02:09,AU,181.22,87.1
50,W,02:07:13,05:02:10,DE,154.35,59.8
43,M,02:00:38,05:02:10,DE,183.12,84.2
27,W,02:13:09,05:02:11,AU,143.26,50.8
31,W,02:15:32,05:02:11,IT,154.15,47.5
43,W,02:09:08,05:02:11,IT,156.62,47.9
37,M,02:18:48,05:02:11,IT,171.49,85.3
29,W,02:04:22,05:02:11,DE,155.7,59.2
46,M,01:55:09,05:02:11,AU,168.36,85.4
32,W,02:09:22,05:02:12,IT,154.57,44.7
46,M,02:16:09,05:02:12,IT,171.09,81.8
37,M,02:10:30,05:02:13,IT,170.12,82.2
52,M,02:11:08,05:02:13,DE,179.24,81.7
25,W,02:13:34,05:02:13,IT,155.88,49.1
35,M,02:05:41,05:02:13,DE,181.4,88.2
29,W,02:01:41,05:02:13,AU,145.52,49.4
23,M,01:54:39,05:02:14,DE,184.31,91.9
44,M,02:02:41,05:02:14,IT,162.72,80.9
38,M,02:07:18,05:02:16,IT,177,78.5
29,M,02:01:33,05:02:16,AU,167.5,79.6
44,M,02:04:41,05:02:16,IT,172.22,86.5
32,M,02:03:44,05:02:16,DE,184.7,82.8
46,W,02:11:08,05:02:17,DE,156.27,58.1
27,M,01:58:58,05:02:17,AU,178.77,86.6
28,M,02:10:59,05:02:17,DE,180.6,89.3
53,M,02:02:39,05:02:18,AU,176.1,78.5
30,M,01:59:40,05:02:18,IT,174.18,81.4
35,M,02:05:58,05:02:18,DE,183.03,86.5
34,M,02:06:09,05:02:19,IT,173.27,82.5
24,M,02:14:57,05:02:19,AU,170.22,79.9
32,W,02:03:14,05:02:19,IT,155.32,46.2
38,M,02:06:15,05:02:20,IT,172.14,82
37,W,02:09:59,05:02:20,AU,146.09,46.7
50,W,02:04:10,05:02:20,DE,156.8,60.5
31,M,02:10:17,05:02:20,DE,182.92,86.4
58,M,02:03:17,05:02:21,DE,183.72,83.9
43,M,02:17:21,05:02:21,AU,174.99,79.8
35,M,02:12:34,05:02:21,DE,183.25,84.5
35,M,02:09:09,05:02:21,DE,185.78,88.5
58,W,02:13:44,05:02:21,AU,144.25,47
42,M,02:07:06,05:02:21,IT,170.34,81.7
27,W,02:05:29,05:02:21,DE,155.69,58.1
33,M,02:16:32,05:02:22,AU,169.14,79.6
51,M,02:07:15,05:02:22,IT,172.29,85.6
42,M,02:04:03,05:02:22,AU,178.84,87.6
43,M,02:07:11,05:02:22,DE,183.94,90.5
58,M,02:03:17,05:02:22,IT,179.7,79
51,W,02:03:34,05:02:23,AU,144.31,48.9
56,W,02:05:18,05:02:23,DE,155.08,56.9
48,M,02:04:21,05:02:23,IT,169.78,82.8
41,M,02:09:27,05:02:23,IT,175.82,80.6
28,W,02:05:11,05:02:23,IT,155.57,49.9
44,W,02:11:33,05:02:23,DE,153.37,57.6
30,W,02:04:45,05:02:23,AU,142.69,50.9
45,M,01:56:32,05:02:23,DE,177.23,82.3
54,M,02:01:41,05:02:23,AU,164.81,86.1
27,W,02:07:41,05:02:23,IT,154.63,49.9
51,M,02:08:13,05:02:24,AU,170.72,84.4
25,W,02:05:44,05:02:25,AU,147.4,44
33,M,02:04:40,05:02:25,IT,173.64,85.7
26,W,02:05:11,05:02:25,AU,145.01,45.1
45,M,02:05:38,05:02:25,DE,177.69,90.7
55,M,02:13:56,05:02:25,AU,182.73,83.3
46,W,02:26:09,05:02:25,IT,153.64,45.6
58,M,02:10:37,05:02:26,AU,173.66,78.1
62,M,02:04:43,05:02:26,DE,183.15,85.1
43,M,02:01:09,05:02:26,AU,178.42,79.5
48,M,02:07:26,05:02:26,AU,184.28,83.3
40,M,02:13:10,05:02:27,AU,180.82,75.9
57,M,02:14:47,05:02:28,DE,182.23,82.6
27,W,02:01:18,05:02:28,DE,154.33,60.7
34,M,02:05:22,05:02:28,DE,184.32,89.3
46,M,02:21:55,05:02:28,AU,170.79,83.3
32,W,02:05:41,05:02:28,DE,155.37,58.3
32,M,02:03:29,05:02:28,AU,167.11,88.4
44,M,02:08:40,05:02:28,DE,180.75,81.4
49,W,02:15:41,05:02:29,IT,154.47,46.5
45,W,02:08:10,05:02:29,AU,146.1,49.4
45,W,02:13:01,05:02:29,AU,144.75,49.5
31,M,02:28:42,05:02:29,IT,170.73,86.2
35,M,02:07:00,05:02:29,AU,170.11,83
41,W,02:09:21,05:02:29,AU,145.67,46.7
29,M,02:06:02,05:02:29,AU,178.41,78.6
36,M,02:00:36,05:02:30,AU,184.71,82.8
39,W,02:06:05,05:02:31,DE,155.56,55.2
61,M,02:08:51,05:02:31,IT,175.74,85.4
51,M,02:05:44,05:02:32,IT,179.84,78.2
49,M,02:07:18,05:02:32,IT,168.92,81.5
48,M,02:07:52,05:02:32,DE,181.55,85
